track_id,album_id,artist_id,duration_sec
10839,251,6164,239
10840,4960,3421,190
10841,9095,5082,163
10842,2986,3877,157
10843,12232,5367,202
10844,10294,6504,124
10845,8888,4751,234
10846,10444,919,165
10847,1942,5098,231
10848,5308,5815,287
10849,8974,5941,185
10850,606,4875,182
10851,1414,5544,259
10852,12113,3558,180
10853,2059,2210,247
10854,6655,2952,253
10855,10860,5945,230
10856,4072,2836,213
10857,1999,4782,240
10858,434,5156,113
10859,4597,2314,211
10860,11255,5634,172
10861,11678,274,264
10862,6057,5465,199
10863,8563,4976,337
10864,2825,2562,195
10865,11919,4976,293
10866,4047,4126,225
10867,1661,4824,250
10868,5329,1696,363
10869,7992,2442,142
10870,125,4080,225
10871,8789,3874,268
10872,11048,5475,269
10873,11646,1747,197
10874,4093,4066,164
10875,5855,2962,227
10876,3828,4323,338
10877,11025,1812,254
10878,884,6079,280
10879,3220,3201,240
10880,1200,3829,296
10881,1444,3123,172
10882,9784,2455,282
10883,2132,6530,196
10884,4495,1906,248
10885,7209,5155,186
10886,5518,5247,225
10887,9195,6325,229
10888,7114,2021,253
10889,6024,2845,227
10890,4297,1793,307
10891,4647,1832,233
10892,4985,4976,361
10893,9410,4792,384
10894,7347,3649,240
10895,9221,4132,240
10896,4136,5580,219
10897,4853,4005,216
10898,9862,3070,218
10899,2516,1620,245
10900,8285,4155,291
10901,694,4190,305
10902,10941,194,165
10903,1654,4644,218
10904,12416,4313,190
10905,3467,3779,179
10906,653,6242,303
10907,9151,1845,215
10908,4415,3240,171
10909,8462,6223,271
10910,3397,4622,202
10911,11436,3422,154
10912,6104,3954,187
10913,10379,4520,220
10914,3842,4857,197
10915,10877,3920,217
10916,3639,1336,177
10917,12319,383,239
10918,12088,1413,211
10919,7085,1500,226
10920,3251,5961,281
10921,10259,2031,183
10922,10692,4941,176
10923,7995,3998,173
10924,3530,819,156
10925,12435,832,192
10926,8600,1668,205
10927,10069,1095,335
10928,9322,6285,163
10929,6130,4341,266
10930,706,1501,366
10931,8785,2948,383
10932,228,2906,219
10933,1786,4654,317
10934,11106,6435,366
10935,5192,5295,131
10936,11698,6653,197
10937,5788,3775,169
10938,10685,565,344
10939,992,3799,229
10940,8411,2916,257
10941,4299,3972,239
10942,6420,1806,191
10943,659,4616,199
10944,9853,5149,215
10945,9906,5670,165
10946,4239,2391,156
10947,2249,5753,191
10948,9345,586,258
10949,12471,3027,276
10950,338,4005,163
10951,10916,3365,370
10952,728,1720,223
10953,10154,6565,172
10954,157,4015,167
10955,11508,470,196
10956,3231,603,76
10957,1800,912,203
10958,8454,4146,221
10959,1017,5067,422
10960,5612,6463,255
10961,5742,5890,198
10962,10599,5418,142
10963,6224,5785,151
10964,9992,1110,416
10965,5143,2276,180
10966,3513,4341,155
10967,10380,2678,216
10968,3547,1065,337
10969,3768,6065,220
10970,2678,3872,212
10971,9832,6360,218
10972,3266,1776,181
10973,8364,652,231
10974,8769,926,188
10975,4834,3814,224
10976,8781,3865,221
10977,10259,2031,201
10978,9211,5379,299
10979,1235,1378,439
10980,82,5895,171
10981,9693,1151,170
10982,5087,142,243
10983,2170,3667,301
10984,3507,2631,290
10985,7368,3532,189
10986,4313,3776,191
10987,10567,4688,199
10988,8131,2286,194
10989,4770,2297,268
10990,9694,246,266
10991,11191,5880,421
10992,3391,4985,239
10993,2517,2412,249
10994,9116,2947,311
10995,12262,5152,198
10996,8908,1129,323
10997,6079,550,250
10998,8096,4199,185
10999,10891,1531,184
11000,9629,1205,219
11001,10297,5815,235
11002,2576,5196,215
11003,8478,3255,250
11004,7594,5200,205
11005,5878,3962,284
11006,9020,6595,243
11007,4680,2246,208
11008,10971,6371,191
11009,6811,6587,343
11010,281,3025,238
11011,4913,5330,249
11012,9005,481,174
11013,7796,5895,271
11014,6121,3618,184
11015,12723,2562,298
11016,5011,167,239
11017,9242,3495,279
11018,12255,490,228
11019,1440,2354,234
11020,3100,6382,385
11021,5628,2122,227
11022,8745,2819,219
11023,9004,2063,206
11024,1144,744,181
11025,10124,2554,264
11026,1294,2761,294
11027,10687,4004,197
11028,160,1535,195
11029,7323,3491,168
11030,9640,3099,255
11031,7118,2582,206
11032,12546,243,178
11033,2991,5517,159
11034,4727,4469,310
11035,8435,4664,217
11036,3896,1769,196
11037,3591,4504,190
11038,2118,445,170
11039,8303,5790,170
11040,10112,3494,177
11041,8331,2558,239
11042,11972,6196,587
11043,6229,53,259
11044,12628,487,338
11045,228,2906,257
11046,5682,5658,226
11047,4871,3192,225
11048,3433,6463,286
11049,9094,6190,216
11050,2688,3783,293
11051,674,5937,221
11052,9107,3186,247
11053,1983,3877,337
11054,2614,3915,268
11055,8653,1008,97
11056,853,5899,192
11057,926,3017,217
11058,8099,696,226
11059,2730,1665,310
11060,5275,1524,298
11061,9590,313,420
11062,3746,4344,183
11063,3489,3688,242
11064,4633,125,256
11065,9424,3805,234
11066,8657,3413,263
11067,1259,909,198
11068,10876,2439,188
11069,12048,1075,583
11070,2671,5508,340
11071,4627,118,398
11072,4000,4785,112
11073,1781,4509,160
11074,1050,1570,300
11075,3127,4177,191
11076,6490,3984,190
11077,1987,3048,195
11078,6758,1297,169
11079,3537,2071,206
11080,4148,5790,261
11081,11358,3558,257
11082,11183,6253,203
11083,4863,788,202
11084,3285,2764,201
11085,2321,5149,119
11086,4061,1603,184
11087,6397,5093,185
11088,6926,5384,220
11089,351,1281,181
11090,2700,1585,176
11091,9829,5247,257
11092,1499,2115,636
11093,2050,4536,269
11094,6507,5549,217
11095,20,5181,283
11096,12134,6367,160
11097,5388,1611,301
11098,902,4327,119
11099,4037,5963,221
11100,2289,2805,202
11101,2671,5508,271
11102,4755,3518,261
11103,6119,2127,249
11104,1025,3091,252
11105,12510,4590,176
11106,4001,4484,176
11107,10629,2175,253
11108,1519,5068,206
11109,2032,1737,349
11110,6163,4976,279
11111,5860,5211,241
11112,12543,202,203
11113,11802,5149,213
11114,9413,293,203
11115,8359,5815,197
11116,9192,2812,182
11117,1572,3335,213
11118,10635,2234,231
11119,5445,4903,197
11120,5906,6404,379
11121,4818,6569,287
11122,3362,3558,334
11123,304,3183,333
11124,402,4772,311
11125,2952,77,281
11126,1316,4715,286
11127,11900,1501,368
11128,4531,5317,223
11129,6502,3201,147
11130,11651,5552,221
11131,12600,5056,312
11132,116,56,252
11133,6231,401,147
11134,10964,5233,182
11135,12106,4166,215
11136,2333,3279,227
11137,7790,2850,197
11138,2195,2518,291
11139,549,3303,147
11140,1509,4635,227
11141,9344,1678,225
11142,12523,2995,186
11143,11411,3649,213
11144,427,3722,253
11145,8849,2366,159
11146,5167,1444,267
11147,729,3410,228
11148,1427,5856,236
11149,6794,968,256
11150,6701,2349,207
11151,8030,572,242
11152,7967,6247,170
11153,11504,2890,224
11154,1843,692,237
11155,6638,6591,278
11156,4390,2187,161
11157,7387,4368,358
11158,670,1648,203
11159,1503,5404,173
11160,1897,4622,251
11161,3730,5893,191
11162,5943,5355,248
11163,8895,630,306
11164,2425,5453,256
11165,4497,2786,245
11166,11667,2926,232
11167,4413,2578,161
11168,10725,2696,254
11169,10708,6592,168
11170,5905,2532,333
11171,10199,6426,158
11172,9499,2529,234
11173,270,3513,424
11174,3765,827,233
11175,4783,5330,279
11176,12056,4355,232
11177,10731,294,267
11178,2070,4327,139
11179,2208,1092,190
11180,4573,5398,231
11181,4732,1132,183
11182,12551,3026,162
11183,6219,5853,200
11184,10142,5361,306
11185,314,6590,116
11186,8963,3249,243
11187,1526,6456,340
11188,5779,5488,268
11189,8213,5171,153
11190,9956,154,207
11191,7538,3181,300
11192,2825,2562,245
11193,6427,2596,209
11194,2787,3617,411
11195,7874,268,284
11196,2049,3212,221
11197,6402,505,240
11198,1508,339,190
11199,3356,2289,138
11200,1891,6358,223
11201,115,2357,168
11202,7587,5597,234
11203,7690,4099,274
11204,3818,6659,263
11205,3514,3249,217
11206,2027,1250,265
11207,541,1959,179
11208,7305,716,221
11209,1366,719,228
11210,11411,3649,264
11211,3229,2117,176
11212,10043,783,296
11213,11164,5660,223
11214,3373,2945,249
11215,6894,1650,252
11216,2272,252,146
11217,1210,6591,276
11218,9711,998,364
11219,2392,1444,199
11220,6331,4327,119
11221,9938,4843,220
11222,10766,3171,255
11223,5417,6631,148
11224,5686,6321,162
11225,4247,4600,417
11226,5301,3133,227
11227,3503,4064,261
11228,3767,4812,261
11229,954,1313,224
11230,10668,3740,219
11231,10487,1150,358
11232,12035,6635,280
11233,4709,5471,160
11234,3464,5963,201
11235,2217,1886,229
11236,12001,3462,183
11237,11118,6400,215
11238,6772,8,231
11239,271,6446,524
11240,6324,1120,287
11241,4560,2359,212
11242,3609,2596,269
11243,10320,6358,323
11244,10375,2382,220
11245,7087,3684,190
11246,12565,2908,175
11247,6938,1870,185
11248,4457,4985,254
11249,11285,6339,225
11250,10764,2604,102
11251,12169,3677,191
11252,2388,4183,213
11253,6078,4735,309
11254,9068,1365,170
11255,2586,5508,287
11256,2236,406,133
11257,11635,2437,237
11258,9261,1149,221
11259,674,5937,334
11260,1700,6225,261
11261,4891,2412,204
11262,11006,2650,375
11263,7190,1049,322
11264,1972,5784,234
11265,11634,5538,277
11266,5131,5423,536
11267,7317,6470,321
11268,8282,1458,213
11269,3541,4281,251
11270,6743,4372,175
11271,8680,5897,249
11272,5583,2484,266
11273,9396,1156,286
11274,12089,3406,223
11275,11386,5606,235
11276,2819,5127,292
11277,6643,6246,222
11278,3400,4341,248
11279,6863,5658,199
11280,3478,3755,269
11281,2697,1890,230
11282,4395,2640,211
11283,1427,5856,146
11284,5017,6014,156
11285,8412,5277,179
11286,10596,4304,440
11287,3021,1832,208
11288,5528,339,195
11289,2995,3998,266
11290,2254,2155,217
11291,10835,5444,302
11292,3276,3041,238
11293,10808,4064,281
11294,7373,6295,170
11295,4022,4728,145
11296,10854,1438,267
11297,4018,28,209
11298,564,5307,244
11299,5254,2100,247
11300,10463,5235,276
11301,9731,2155,232
11302,1426,5088,159
11303,7004,6183,249
11304,307,2357,195
11305,4388,6244,237
11306,9459,4970,239
11307,4047,4126,203
11308,3295,2312,253
11309,10768,3751,208
11310,7591,2262,191
11311,8936,2312,201
11312,8469,1707,213
11313,5151,6538,270
11314,8250,129,292
11315,2006,4868,137
11316,8143,2906,256
11317,3567,4668,235
11318,2310,2013,314
11319,182,5323,311
11320,8328,3649,193
11321,11503,2030,201
11322,4791,3805,235
11323,6826,1078,243
11324,5426,307,219
11325,1714,5933,340
11326,8911,5009,188
11327,5523,6233,181
11328,1157,4872,303
11329,10982,3355,240
11330,909,5323,209
11331,1650,3255,201
11332,4407,3363,239
11333,4189,2629,230
11334,10749,3656,169
11335,10372,5582,209
11336,4850,6100,186
11337,8452,6592,185
11338,1649,5221,137
11339,9088,770,275
11340,4301,3044,292
11341,7383,4221,222
11342,4222,3705,183
11343,4127,2063,354
11344,9625,6138,208
11345,3749,3983,298
11346,11744,6470,264
11347,5748,4145,370
11348,7021,812,229
11349,7079,3138,9
11350,1038,1992,218
11351,1313,3496,346
11352,308,4742,193
11353,2716,2764,237
11354,10477,1257,209
11355,5406,3786,259
11356,9612,1611,146
11357,8294,6183,237
11358,7031,5234,230
11359,9713,4546,242
11360,4793,5554,204
11361,4249,5263,323
11362,4053,3123,276
11363,3522,6490,228
11364,4120,4005,336
11365,11723,2889,262
11366,10872,496,189
11367,7723,2151,245
11368,8916,3612,235
11369,3831,5895,184
11370,6643,6246,249
11371,12534,1776,254
11372,5015,6164,175
11373,7840,1559,122
11374,6893,5869,174
11375,6178,3446,168
11376,8096,4199,228
11377,391,5200,227
11378,12635,3169,188
11379,11270,3803,189
11380,12237,1079,158
11381,4887,1092,238
11382,121,6269,189
11383,5683,4145,173
11384,10735,1322,351
11385,8267,5055,230
11386,4349,6004,198
11387,2373,3332,165
11388,8288,1955,313
11389,4340,3630,215
11390,6042,4249,306
11391,12334,6037,381
11392,4120,4005,414
11393,7695,275,162
11394,2445,5435,238
11395,9232,5715,186
11396,6467,2973,245
11397,9209,2474,203
11398,311,708,232
11399,9634,5728,177
11400,270,3513,334
11401,6276,5330,319
11402,5503,1092,236
11403,10508,6092,247
11404,3800,2761,212
11405,3669,6078,221
11406,736,2125,225
11407,1744,4190,195
11408,8036,631,183
11409,8135,2685,372
11410,12030,4101,226
11411,7616,6418,190
11412,9877,4039,210
11413,6261,1457,309
11414,82,5895,283
11415,5314,2939,265
11416,4919,6086,228
11417,8874,1647,180
11418,10518,3731,322
11419,5944,1413,171
11420,8711,391,253
11421,1999,4782,337
11422,4142,3253,281
11423,10446,6340,150
11424,134,129,269
11425,2399,1832,175
11426,3789,1730,218
11427,3649,4961,280
11428,3066,579,227
11429,9703,2472,237
11430,9318,4736,174
11431,5882,66,209
11432,263,2582,158
11433,10955,4509,314
11434,4371,5346,297
11435,10183,324,160
11436,7413,6205,242
11437,1393,6410,278
11438,9654,1228,163
11439,9738,702,188
11440,2006,4868,178
11441,8008,6194,295
11442,10265,5256,209
11443,8370,2448,212
11444,6849,5119,163
11445,3528,6227,182
11446,9420,2796,358
11447,934,4999,198
11448,10930,3645,227
11449,7414,1228,181
11450,6616,1258,107
11451,5406,3786,163
11452,8640,4586,193
11453,1431,383,261
11454,11944,1842,202
11455,517,4657,227
11456,773,883,155
11457,6031,6096,251
11458,12108,2309,196
11459,9059,3514,231
11460,5220,3338,166
11461,1599,2888,236
11462,2475,387,228
11463,8143,2906,226
11464,6303,5459,298
11465,5167,1444,208
11466,7633,5007,235
11467,3443,4281,245
11468,6120,5040,242
11469,3506,6413,98
11470,9827,4578,250
11471,468,4979,126
11472,12053,5784,189
11473,1082,6416,228
11474,8511,4338,267
11475,11175,2273,298
11476,1900,4739,304
11477,11901,1358,159
11478,7651,2468,224
11479,10947,1781,214
11480,11778,6481,174
11481,8669,3113,365
11482,484,1137,178
11483,10516,5155,257
11484,3205,2537,222
11485,598,6595,236
11486,3210,3025,92
11487,11674,1776,241
11488,5710,4796,232
11489,9751,5854,221
11490,1529,3361,157
11491,9045,4319,255
11492,6759,1307,225
11493,11427,2005,324
11494,5965,785,180
11495,11971,2567,206
11496,9808,216,307
11497,3237,1262,130
11498,9895,6591,499
11499,1225,1000,239
11500,2645,2048,232
11501,3241,3829,258
11502,5789,3532,250
11503,7491,572,296
11504,4984,2243,308
11505,3350,4945,526
11506,6045,1549,211
11507,1595,441,286
11508,4574,1010,251
11509,12391,5193,359
11510,2753,4211,207
11511,212,5760,198
11512,2142,1412,219
11513,5008,4934,194
11514,7746,5083,275
11515,6346,5350,181
11516,4419,4010,363
11517,5343,1406,236
11518,4709,5471,170
11519,5326,2264,168
11520,1980,5945,224
11521,19,228,306
11522,924,5658,221
11523,2761,1530,181
11524,5862,1638,272
11525,6887,5662,171
11526,6963,448,277
11527,7,3829,175
11528,4491,1587,229
11529,3149,1534,301
11530,8050,4323,265
11531,4776,118,195
11532,7613,747,208
11533,1284,767,79
11534,2187,218,253
11535,12052,4540,267
11536,10774,1907,204
11537,4658,4687,235
11538,8236,5919,232
11539,862,3392,137
11540,4014,317,196
11541,12726,2830,141
11542,12670,4303,278
11543,4543,5517,206
11544,6541,2574,269
11545,1313,3496,202
11546,4896,912,207
11547,4849,2190,170
11548,2453,3910,166
11549,7046,5589,248
11550,6512,1466,329
11551,11200,1358,180
11552,281,3025,197
11553,3406,4976,204
11554,5177,2356,289
11555,11604,3200,125
11556,6465,3976,198
11557,1930,2941,298
11558,12189,5551,239
11559,8282,1458,224
11560,6388,4779,194
11561,9534,3424,257
11562,7448,5369,196
11563,7637,2788,126
11564,10169,1103,303
11565,8534,158,136
11566,351,5324,120
11567,5424,3699,166
11568,151,673,365
11569,8069,6532,63
11570,448,4975,525
11571,4920,4427,302
11572,9025,1906,253
11573,7528,1663,196
11574,11637,4367,202
11575,6995,1411,295
11576,5894,2722,232
11577,10659,5158,257
11578,1523,2369,260
11579,10190,5149,230
11580,1095,3496,256
11581,4098,2582,153
11582,7429,5237,239
11583,5636,5829,257
11584,11067,1113,146
11585,2137,4903,303
11586,11174,4557,306
11587,855,502,181
11588,397,3297,228
11589,8744,4448,222
11590,8310,4267,233
11591,5253,3155,189
11592,12290,4640,255
11593,2218,5329,27
11594,8466,2971,287
11595,4755,3518,211
11596,12181,5359,307
11597,2744,4857,211
11598,11258,6265,231
11599,7130,5939,305
11600,5240,945,260
11601,116,56,218
11602,10268,5237,252
11603,6108,567,282
11604,10325,4746,223
11605,12205,4002,265
11606,10886,2309,174
11607,9223,1561,230
11608,11633,4332,132
11609,12414,4731,197
11610,4713,5752,210
11611,9164,6559,235
11612,9986,5519,167
11613,8387,1515,179
11614,10925,5554,190
11615,6497,2664,205
11616,8510,4103,139
11617,1671,4986,245
11618,4260,3041,191
11619,10926,1924,161
11620,2413,317,274
11621,373,4214,167
11622,10123,6490,287
11623,9537,424,169
11624,2407,3500,137
11625,10066,3560,206
11626,1047,6285,225
11627,12717,4520,195
11628,12395,4157,188
11629,4510,2607,220
11630,5146,2609,213
11631,3913,1904,249
11632,6103,6564,267
11633,11952,300,152
11634,5579,3802,262
11635,8524,5599,216
11636,7076,2508,174
11637,7744,1916,219
11638,8734,3115,176
11639,6023,179,270
11640,8384,34,194
11641,956,6095,204
11642,9297,6394,295
11643,12098,2109,182
11644,6410,596,196
11645,8939,3894,263
11646,120,6435,170
11647,10694,4340,213
11648,10580,2679,250
11649,5528,339,216
11650,10965,1966,153
11651,11125,2154,237
11652,11159,5505,225
11653,11977,3585,239
11654,10273,1377,168
11655,5974,4234,285
11656,2289,2805,172
11657,7706,1108,197
11658,57,2278,262
11659,5684,5209,277
11660,4807,3781,272
11661,11906,6287,185
11662,6168,5648,426
11663,2241,1804,249
11664,3883,3465,251
11665,5457,5953,259
11666,481,6002,188
11667,5433,2695,470
11668,1303,4802,175
11669,10483,96,232
11670,3334,2716,242
11671,5673,372,232
11672,6979,1314,269
11673,11194,70,156
11674,268,1825,260
11675,3401,2653,146
11676,1584,3021,189
11677,3998,4314,273
11678,4637,5599,260
11679,10567,4688,249
11680,4411,5050,247
11681,12583,2702,289
11682,10564,3358,301
11683,11769,5667,350
11684,3750,536,211
11685,7269,5945,290
11686,5760,1392,210
11687,3762,3386,309
11688,5824,109,207
11689,12373,151,160
11690,12335,4313,252
11691,12422,6266,177
11692,8250,129,129
11693,4558,6092,446
11694,4765,6583,323
11695,1379,5190,204
11696,10320,6358,208
11697,619,1129,253
11698,11,3501,230
11699,7840,1559,214
11700,11454,429,208
11701,9130,4299,192
11702,3319,503,236
11703,428,6376,198
11704,498,2689,246
11705,3561,1874,217
11706,6084,424,191
11707,4296,6362,164
11708,7610,5330,258
11709,11556,5416,267
11710,10446,6340,304
11711,6107,5059,125
11712,4879,6602,263
11713,10883,2128,225
11714,5115,2137,216
11715,9263,1906,219
11716,11097,2577,277
11717,4312,6097,191
11718,5837,2544,258
11719,2329,4372,243
11720,9971,4781,172
11721,11531,3846,194
11722,8778,6218,166
11723,8145,5046,158
11724,537,4201,271
11725,241,4164,195
11726,11797,365,302
11727,10192,2155,220
11728,10710,3832,265
11729,1827,490,211
11730,10824,5882,187
11731,6959,1346,390
11732,11271,5424,182
11733,10604,2326,221
11734,7608,2563,213
11735,4195,4586,289
11736,6184,62,267
11737,3641,4915,244
11738,11645,3119,217
11739,8293,158,216
11740,2142,1412,277
11741,9832,6360,228
11742,9443,5936,196
11743,10971,6371,234
11744,198,137,276
11745,5065,1177,243
11746,6797,4997,182
11747,240,5026,183
11748,3071,1885,245
11749,396,6538,213
11750,3759,6490,247
11751,10705,6593,226
11752,9951,3107,191
11753,12242,6461,174
11754,11633,1068,386
11755,10498,332,196
11756,7321,2549,269
11757,1839,1776,209
11758,5102,5406,241
11759,4225,2622,249
11760,6774,6279,173
11761,3383,3650,203
11762,2730,1665,271
11763,10994,3413,244
11764,4720,1823,238
11765,12592,1916,229
11766,6395,5966,215
11767,8054,5195,254
11768,7158,5153,171
11769,4893,3871,300
11770,8915,2070,240
11771,7417,3322,283
11772,7231,1906,294
11773,7083,2485,208
11774,5533,55,225
11775,4868,1646,197
11776,7403,3901,183
11777,6479,5758,223
11778,9146,2346,203
11779,4812,926,232
11780,10685,565,248
11781,3754,2099,286
11782,3758,823,247
11783,4853,4005,179
11784,2726,4775,311
11785,11418,2284,252
11786,8321,2658,335
11787,11314,4937,236
11788,6730,2509,195
11789,5612,6463,218
11790,1153,3379,330
11791,4079,1531,300
11792,12112,4327,199
11793,817,6509,179
11794,313,5985,206
11795,1452,3865,238
11796,7003,597,263
11797,5728,453,300
11798,7310,1654,219
11799,3311,5458,322
11800,2522,5883,251
11801,10342,5420,245
11802,11422,5554,224
11803,10437,3602,252
11804,9303,3232,194
11805,2149,6463,208
11806,1774,5691,229
11807,5571,5743,176
11808,2486,2132,231
11809,266,1468,245
11810,8722,5778,154
11811,7258,4161,172
11812,7096,5209,205
11813,6714,4619,193
11814,8829,3558,316
11815,3356,2289,207
11816,12153,4396,241
11817,6438,1291,344
11818,4248,6305,197
11819,7754,3403,255
11820,9958,5261,271
11821,3689,127,214
11822,1594,4097,264
11823,2940,5909,229
11824,6872,2282,36
11825,7612,5698,191
11826,5305,4333,258
11827,4617,1167,251
11828,10407,811,227
11829,11225,4327,202
11830,2359,2289,233
11831,7225,4881,234
11832,9588,4677,239
11833,8924,828,323
11834,1755,6039,154
11835,3397,4622,195
11836,3174,4073,242
11837,7867,2097,305
11838,9317,2147,159
11839,11826,4155,192
11840,11293,3865,551
11841,669,192,327
11842,10866,5493,218
11843,11775,2646,313
11844,1392,1732,212
11845,431,5828,261
11846,4148,5790,235
11847,5911,2222,170
11848,6776,2906,252
11849,3952,2970,270
11850,6031,6096,235
11851,7072,5911,377
11852,3211,3545,280
11853,1198,3144,218
11854,12117,5406,108
11855,1804,1557,135
11856,11369,3820,243
11857,4216,4788,211
11858,2279,339,164
11859,9892,2908,172
11860,4899,4802,142
11861,12588,4512,242
11862,10463,5235,237
11863,11209,6599,223
11864,11930,4566,219
11865,6670,3290,241
11866,1192,6323,248
11867,9660,4242,423
11868,3038,5205,184
11869,6519,5925,152
11870,3397,4622,183
11871,9319,1428,197
11872,3781,2335,177
11873,10789,5903,268
11874,10357,6347,238
11875,5446,4351,189
11876,3902,3438,239
11877,1891,6358,219
11878,2889,6164,227
11879,5272,655,241
11880,6147,3897,226
11881,1270,4310,320
11882,4341,5905,476
11883,7186,991,193
11884,12428,4848,193
11885,11050,2356,248
11886,5467,1552,159
11887,10196,3616,286
11888,10397,1253,228
11889,9674,1811,174
11890,4837,2966,193
11891,8938,1229,432
11892,5878,3962,179
11893,8848,5661,261
11894,2466,1457,265
11895,6946,5739,157
11896,11357,3646,278
11897,6405,4254,227
11898,3406,4976,218
11899,11993,311,234
11900,466,6183,234
11901,7200,5277,166
11902,6939,1214,249
11903,609,5450,478
11904,10278,2834,314
11905,850,785,241
11906,6698,5071,140
11907,2562,3440,314
11908,6187,1443,102
11909,8432,3983,304
11910,8997,1680,168
11911,7299,5856,200
11912,9439,4913,225
11913,8455,3258,197
11914,979,6205,164
11915,5593,1746,261
11916,6839,5802,175
11917,9340,3663,221
11918,3653,797,196
11919,4111,6538,193
11920,10010,1476,103
11921,7352,2964,176
11922,9909,3114,164
11923,2172,5087,189
11924,11179,1523,251
11925,6221,2779,326
11926,4507,6446,448
11927,3554,1809,172
11928,11565,1207,188
11929,3837,5201,143
11930,4341,5905,405
11931,1554,4820,230
11932,4723,2648,315
11933,12186,4327,180
11934,9670,5774,180
11935,12421,352,320
11936,504,5128,181
11937,12183,3110,322
11938,8960,5396,222
11939,7209,5155,195
11940,11751,6628,154
11941,351,1281,227
11942,2721,77,309
11943,7016,2149,260
11944,3252,5040,186
11945,3617,1501,230
11946,8536,1652,280
11947,10905,4970,267
11948,1796,2106,284
11949,8943,5625,231
11950,8468,5680,175
11951,4768,4262,219
11952,9872,2549,219
11953,12149,5814,162
11954,8379,5758,194
11955,2882,6555,344
11956,5291,4324,268
11957,4347,2680,395
11958,3251,5961,204
11959,6299,4067,188
11960,5942,3762,240
11961,263,2582,238
11962,7208,5658,257
11963,3450,596,246
11964,5796,4184,171
11965,750,6183,214
11966,271,6446,311
11967,8570,2761,363
11968,5933,1781,264
11969,5583,5875,145
11970,11057,346,187
11971,12367,1207,212
11972,6548,1366,378
11973,8241,5910,210
11974,9586,992,193
11975,4853,4005,55
11976,4999,4520,287
11977,9459,4970,256
11978,351,5324,94
11979,11926,4871,249
11980,7180,3684,208
11981,9016,3162,143
11982,1192,6323,177
11983,7423,4567,213
11984,8942,2289,180
11985,11594,3406,176
11986,1665,5855,185
11987,7284,3359,219
11988,1393,6410,168
11989,8639,3287,233
11990,7727,428,270
11991,9146,2346,174
11992,3697,4755,273
11993,2623,5926,246
11994,9955,2355,210
11995,6236,2392,268
11996,8849,2366,173
11997,10091,2286,201
11998,9677,5715,187
11999,2891,7,230
12000,5583,5875,291
12001,874,6359,248
12002,8298,4095,572
12003,886,910,226
12004,11633,6090,143
12005,1429,81,194
12006,9637,5155,234
12007,12364,1493,199
12008,984,5994,190
12009,7183,6208,179
12010,10831,6092,369
12011,11538,1931,367
12012,12032,579,193
12013,9733,5522,190
12014,7857,2724,239
12015,2812,5015,380
12016,7963,5367,233
12017,8414,6082,205
12018,8136,3079,252
12019,4954,5832,244
12020,2559,5367,500
12021,11318,1566,199
12022,12309,276,175
12023,4211,5121,190
12024,12206,1867,296
12025,1626,246,305
12026,3906,6659,209
12027,7202,4697,259
12028,10758,4207,195
12029,10025,4976,339
12030,5000,1610,201
12031,1799,629,182
12032,3579,707,360
12033,4162,6340,265
12034,2759,3902,255
12035,11653,988,263
12036,614,3681,184
12037,2609,339,247
12038,1138,2110,160
12039,8807,3286,214
12040,533,3805,239
12041,1876,6190,186
12042,4831,6047,201
12043,6438,1291,356
12044,5330,1249,231
12045,4329,3497,103
12046,1008,6502,205
12047,10902,4017,220
12048,9252,4452,198
12049,5014,5066,271
12050,11672,1358,229
12051,1584,3021,263
12052,12056,4355,204
12053,1320,4045,175
12054,7529,226,203
12055,3424,1534,167
12056,8629,5231,379
12057,8704,2267,404
12058,12227,1776,242
12059,6350,1931,290
12060,3648,5001,269
12061,10311,4746,144
12062,12039,4820,203
12063,9043,188,243
12064,11516,839,220
12065,3936,1856,204
12066,8634,722,227
12067,7345,1396,213
12068,3824,3953,186
12069,4120,4005,173
12070,7968,2996,231
12071,12607,109,171
12072,1659,2771,312
12073,3669,6078,262
12074,10262,4563,235
12075,3737,6642,231
12076,7279,4481,269
12077,1951,4528,153
12078,1489,4203,235
12079,2268,5856,119
12080,1563,2177,214
12081,4654,6446,283
12082,590,572,201
12083,6910,2926,235
12084,10700,610,336
12085,82,5895,230
12086,5550,4345,262
12087,680,1531,225
12088,5443,4615,114
12089,2119,491,266
12090,6407,630,283
12091,5052,4498,130
12092,4096,4313,205
12093,3841,650,137
12094,8522,3811,352
12095,416,4740,204
12096,5470,6641,238
12097,2877,853,309
12098,11890,4015,186
12099,3708,5172,243
12100,4853,4005,267
12101,3083,3685,221
12102,1275,4986,244
12103,709,6143,129
12104,3684,3293,180
12105,0,991,269
12106,1007,4445,369
12107,6012,3779,244
12108,2542,5094,259
12109,10245,4466,259
12110,5689,1307,243
12111,4755,3518,196
12112,11282,3096,156
12113,5555,32,208
12114,12607,109,151
12115,1210,6591,332
12116,2954,5676,163
12117,8209,4340,295
12118,2271,5404,197
12119,10263,4120,197
12120,7458,484,229
12121,7754,3403,262
12122,10844,1120,193
12123,11730,5209,183
12124,7333,1352,235
12125,11636,6509,283
12126,4832,6018,214
12127,10206,23,274
12128,1114,599,167
12129,8421,2349,139
12130,11677,504,185
12131,3351,1923,282
12132,434,5156,158
12133,10486,2851,323
